GH2.hmm	752	gene_10377|GeneMark.hmm|825_aa|-|643|3120	825	3.3e-117	25	475	20	617	0.598404255319149
GH20.hmm	337	gene_10392|GeneMark.hmm|719_aa|-|503|2662	719	3e-102	8	336	139	492	0.973293768545994
GH106.hmm	824	gene_10404|GeneMark.hmm|913_aa|+|2|2743	913	0	3	823	12	908	0.995145631067961
GH2.hmm	752	gene_10425|GeneMark.hmm|1051_aa|-|2|3154	1051	2.4e-217	20	751	51	921	0.972074468085106
CE1.hmm	227	gene_10512|GeneMark.hmm|260_aa|+|50|832	260	3.6e-52	1	220	21	251	0.964757709251101
GH97.hmm	631	gene_1057|GeneMark.hmm|632_aa|+|3|1901	632	3.4e-188	12	630	7	631	0.979397781299525
GH5_4.hmm	268	gene_10585|GeneMark.hmm|243_aa|+|2337|3068	243	4.9e-49	85	263	3	204	0.664179104477612
GH33.hmm	342	gene_10648|GeneMark.hmm|543_aa|+|1444|3075	543	2e-94	9	330	164	528	0.93859649122807
GH43_35.hmm	264	gene_10667|GeneMark.hmm|469_aa|+|3|1412	469	4e-87	20	263	1	314	0.920454545454545
CBM6.hmm	138	gene_10667|GeneMark.hmm|469_aa|+|3|1412	469	9.3e-08	39	128	375	460	0.644927536231884
GH3.hmm	216	gene_10672|GeneMark.hmm|392_aa|+|1217|2395	392	3.1e-60	7	216	107	335	0.967592592592593
CBM32.hmm	124	gene_10701|GeneMark.hmm|479_aa|-|1|1437	479	0.00024	18	88	103	182	0.564516129032258
CBM32.hmm	124	gene_10701|GeneMark.hmm|479_aa|-|1|1437	479	4.7e-15	14	122	259	375	0.870967741935484
GH26.hmm	303	gene_10702|GeneMark.hmm|394_aa|-|1449|2633	394	1.7e-59	2	275	29	333	0.900990099009901
CBM67.hmm	176	gene_10725|GeneMark.hmm|915_aa|+|16|2763	915	2.3e-36	7	168	158	329	0.914772727272727
GH78.hmm	504	gene_10725|GeneMark.hmm|915_aa|+|16|2763	915	2.5e-148	1	503	354	869	0.996031746031746
GT2.hmm	168	gene_10729|GeneMark.hmm|277_aa|+|175|1008	277	2.6e-23	26	166	8	151	0.833333333333333
GH25.hmm	177	gene_10796|GeneMark.hmm|474_aa|-|434|1858	474	7.7e-44	1	176	277	461	0.988700564971751
GH55.hmm	740	gene_10848|GeneMark.hmm|1005_aa|+|3|3020	1005	7.3e-93	22	617	32	619	0.804054054054054
GH2.hmm	752	gene_10914|GeneMark.hmm|871_aa|+|224|2839	871	1.2e-132	179	749	19	706	0.757978723404255
CBM48.hmm	76	gene_10926|GeneMark.hmm|650_aa|-|1055|3007	650	1.8e-15	1	71	25	109	0.921052631578947
GH31.hmm	427	gene_10952|GeneMark.hmm|960_aa|+|1|2883	960	3.4e-145	1	427	382	849	0.997658079625293
CE9.hmm	373	gene_10962|GeneMark.hmm|379_aa|-|1816|2955	379	4.6e-121	2	373	4	375	0.994638069705094
CBM50.hmm	40	gene_10988|GeneMark.hmm|293_aa|-|1928|2809	293	1.8e-12	1	38	250	291	0.925
GT2.hmm	168	gene_11004|GeneMark.hmm|241_aa|-|470|1195	241	4.8e-29	2	168	5	171	0.988095238095238
CE10.hmm	341	gene_11050|GeneMark.hmm|270_aa|+|2152|2964	270	1.9e-32	66	331	16	256	0.777126099706745
GH2.hmm	752	gene_11051|GeneMark.hmm|976_aa|-|42|2972	976	4.7e-126	33	623	56	738	0.784574468085106
GH13_4.hmm	398	gene_1108|GeneMark.hmm|343_aa|-|10639|11670	343	9.7e-83	188	398	1	211	0.527638190954774
GT2.hmm	168	gene_11097|GeneMark.hmm|264_aa|+|1|795	264	1e-12	56	166	1	109	0.654761904761905
GT2.hmm	168	gene_11098|GeneMark.hmm|336_aa|+|809|1819	336	2.1e-32	1	122	16	136	0.720238095238095
GT2.hmm	168	gene_11099|GeneMark.hmm|326_aa|+|1832|2812	326	2.7e-36	1	120	13	131	0.708333333333333
GH55.hmm	740	gene_11149|GeneMark.hmm|983_aa|-|3|2951	983	1.2e-90	39	672	27	659	0.855405405405405
CE14.hmm	124	gene_11218|GeneMark.hmm|648_aa|+|2|1948	648	1.9e-12	2	114	380	527	0.903225806451613
GH28.hmm	325	gene_11242|GeneMark.hmm|518_aa|-|28|1584	518	6.8e-70	8	309	106	466	0.926153846153846
GT28.hmm	157	gene_1124|GeneMark.hmm|375_aa|-|2858|3985	375	3.7e-48	2	155	195	358	0.974522292993631
PL6_1.hmm	350	gene_11295|GeneMark.hmm|664_aa|-|917|2911	664	5e-08	6	183	34	228	0.505714285714286
GH105.hmm	332	gene_11306|GeneMark.hmm|375_aa|+|1453|2580	375	4.1e-101	11	331	50	371	0.963855421686747
GH3.hmm	216	gene_11377|GeneMark.hmm|355_aa|-|947|2014	355	2.3e-65	3	215	32	252	0.981481481481482
SLH.hmm	42	gene_11380|GeneMark.hmm|724_aa|+|1|2175	724	1.9e-09	1	42	79	120	0.976190476190476
GT2.hmm	168	gene_11399|GeneMark.hmm|265_aa|+|1|798	265	7.7e-11	63	166	1	102	0.613095238095238
GT2.hmm	168	gene_11400|GeneMark.hmm|328_aa|+|905|1891	328	9.1e-35	1	167	3	166	0.988095238095238
GH92.hmm	491	gene_11406|GeneMark.hmm|735_aa|+|59|2266	735	3e-195	3	491	232	727	0.993890020366599
SLH.hmm	42	gene_11415|GeneMark.hmm|52_aa|+|2728|2883	52	5.2e-10	17	40	4	27	0.547619047619048
GH106.hmm	824	gene_11459|GeneMark.hmm|946_aa|-|34|2874	946	2.1e-74	2	659	13	694	0.797330097087379
CBM20.hmm	90	gene_11504|GeneMark.hmm|897_aa|-|136|2829	897	1.1e-17	4	75	4	78	0.788888888888889
CBM20.hmm	90	gene_11504|GeneMark.hmm|897_aa|-|136|2829	897	3.7e-16	13	85	145	219	0.8
GH77.hmm	494	gene_11504|GeneMark.hmm|897_aa|-|136|2829	897	8e-158	1	490	247	893	0.989878542510121
GH13_11.hmm	346	gene_11518|GeneMark.hmm|810_aa|+|158|2590	810	2.5e-113	1	346	225	593	0.997109826589595
GT4.hmm	160	gene_11540|GeneMark.hmm|380_aa|-|1709|2851	380	3.7e-34	4	159	197	349	0.96875
GH9.hmm	418	gene_1155|GeneMark.hmm|830_aa|+|1405|3897	830	6e-29	12	361	393	766	0.834928229665072
GH43_22.hmm	203	gene_11630|GeneMark.hmm|354_aa|-|143|1207	354	7.2e-52	2	201	56	299	0.980295566502463
CE1.hmm	227	gene_11638|GeneMark.hmm|530_aa|+|1|1593	530	1.5e-21	8	198	44	221	0.837004405286344
GT2.hmm	168	gene_1168|GeneMark.hmm|806_aa|+|8012|10432	806	1.9e-26	1	138	271	409	0.81547619047619
GT2.hmm	168	gene_1168|GeneMark.hmm|806_aa|+|8012|10432	806	2.7e-17	1	167	529	709	0.988095238095238
GT2.hmm	168	gene_1169|GeneMark.hmm|263_aa|+|10518|11309	263	2e-10	2	167	5	195	0.982142857142857
GT27.hmm	295	gene_11703|GeneMark.hmm|511_aa|+|2|1537	511	9.2e-15	2	250	218	465	0.840677966101695
GH24.hmm	137	gene_11713|GeneMark.hmm|177_aa|+|2245|2778	177	3e-11	6	137	46	170	0.956204379562044
GH76.hmm	358	gene_11789|GeneMark.hmm|409_aa|+|82|1311	409	2.8e-68	23	329	66	390	0.854748603351955
GH125.hmm	402	gene_11790|GeneMark.hmm|475_aa|+|1367|2794	475	1.2e-186	1	402	62	461	0.997512437810945
CE10.hmm	341	gene_11820|GeneMark.hmm|353_aa|+|1318|2379	353	3.9e-16	123	332	158	347	0.612903225806452
CE10.hmm	341	gene_11830|GeneMark.hmm|297_aa|+|1384|2277	297	5.9e-42	81	336	46	296	0.747800586510264
GH23.hmm	135	gene_11856|GeneMark.hmm|194_aa|-|957|1541	194	2.5e-27	14	123	57	187	0.807407407407407
GT2.hmm	168	gene_11905|GeneMark.hmm|310_aa|+|1811|2743	310	3.7e-28	4	165	1	157	0.958333333333333
CBM66.hmm	155	gene_11980|GeneMark.hmm|479_aa|-|838|2277	479	4.7e-10	13	154	43	191	0.909677419354839
CE10.hmm	341	gene_11991|GeneMark.hmm|315_aa|-|929|1876	315	3.8e-19	66	316	44	297	0.733137829912023
GT51.hmm	177	gene_11996|GeneMark.hmm|787_aa|-|395|2758	787	7.1e-62	1	177	47	250	0.994350282485876
CE10.hmm	341	gene_12043|GeneMark.hmm|238_aa|-|2030|2746	238	4.2e-32	101	334	2	226	0.683284457478006
GH43_31.hmm	272	gene_12057|GeneMark.hmm|862_aa|-|90|2678	862	1.2e-113	2	271	11	440	0.988970588235294
GT2.hmm	168	gene_12079|GeneMark.hmm|315_aa|+|116|1063	315	1.6e-27	3	163	7	164	0.952380952380952
GH2.hmm	752	gene_12083|GeneMark.hmm|894_aa|-|52|2736	894	2e-91	20	491	36	615	0.626329787234043
GH9.hmm	418	gene_12106|GeneMark.hmm|894_aa|+|2|2686	894	1.5e-107	1	417	34	472	0.995215311004785
CBM3.hmm	88	gene_12106|GeneMark.hmm|894_aa|+|2|2686	894	9.1e-21	2	87	499	586	0.965909090909091
CE7.hmm	313	gene_12117|GeneMark.hmm|446_aa|-|7|1347	446	3.4e-08	50	218	162	319	0.536741214057508
GH28.hmm	325	gene_12118|GeneMark.hmm|446_aa|-|1356|2696	446	1.9e-96	8	309	54	424	0.926153846153846
GH105.hmm	332	gene_12189|GeneMark.hmm|714_aa|+|2|2146	714	3.3e-78	6	331	40	365	0.978915662650602
GH43_24.hmm	244	gene_12189|GeneMark.hmm|714_aa|+|2|2146	714	8.1e-60	2	226	388	669	0.918032786885246
CBM50.hmm	40	gene_12234|GeneMark.hmm|829_aa|-|2|2488	829	4.8e-15	1	40	755	800	0.975
GH43_35.hmm	264	gene_12270|GeneMark.hmm|542_aa|+|2|1630	542	8.6e-88	1	263	30	346	0.992424242424242
GH97.hmm	631	gene_12294|GeneMark.hmm|825_aa|-|1|2475	825	2.5e-179	55	630	2	594	0.911251980982567
GH3.hmm	216	gene_1231|GeneMark.hmm|1000_aa|-|5944|8946	1000	8.1e-46	23	213	707	899	0.87962962962963
CE1.hmm	227	gene_12329|GeneMark.hmm|252_aa|-|1922|2680	252	5.8e-27	8	208	32	232	0.881057268722467
GH2.hmm	752	gene_1232|GeneMark.hmm|639_aa|-|9001|10920	639	4.1e-104	29	523	4	568	0.656914893617021
GH94.hmm	1036	gene_12330|GeneMark.hmm|811_aa|+|145|2580	811	1.2e-294	263	1036	2	808	0.746138996138996
GH13_20.hmm	285	gene_12341|GeneMark.hmm|333_aa|+|1|1002	333	1.3e-31	91	282	1	202	0.670175438596491
GH2.hmm	752	gene_12391|GeneMark.hmm|869_aa|+|3|2612	869	2.7e-96	29	488	32	589	0.610372340425532
CBM48.hmm	76	gene_12392|GeneMark.hmm|678_aa|+|4|2040	678	1.5e-12	5	73	61	148	0.894736842105263
GH13_8.hmm	274	gene_12392|GeneMark.hmm|678_aa|+|4|2040	678	4.5e-104	1	274	231	521	0.996350364963504
GH29.hmm	346	gene_12404|GeneMark.hmm|416_aa|-|3|1250	416	4.5e-105	24	346	9	340	0.930635838150289
GH94.hmm	1036	gene_12455|GeneMark.hmm|811_aa|-|8|2443	811	4.1e-300	263	1036	2	808	0.746138996138996
GH73.hmm	128	gene_12459|GeneMark.hmm|486_aa|-|909|2369	486	1.1e-37	2	128	3	139	0.984375
CBM50.hmm	40	gene_12459|GeneMark.hmm|486_aa|-|909|2369	486	1.2e-13	1	40	440	485	0.975
CE4.hmm	130	gene_12499|GeneMark.hmm|836_aa|+|26|2536	836	2e-17	5	125	617	749	0.923076923076923
CBM30.hmm	91	gene_12499|GeneMark.hmm|836_aa|+|26|2536	836	7.1e-06	5	88	22	99	0.912087912087912
GH9.hmm	418	gene_12499|GeneMark.hmm|836_aa|+|26|2536	836	8.5e-78	2	417	115	588	0.992822966507177
GH2.hmm	752	gene_12508|GeneMark.hmm|877_aa|-|3|2633	877	5.9e-59	72	465	10	486	0.522606382978723
CE9.hmm	373	gene_12509|GeneMark.hmm|219_aa|+|1|660	219	2.9e-82	160	373	2	214	0.571045576407507
GT4.hmm	160	gene_12555|GeneMark.hmm|435_aa|+|2|1309	435	4.4e-34	8	153	255	397	0.90625
GH57.hmm	383	gene_12556|GeneMark.hmm|421_aa|+|1324|2589	421	2.3e-65	2	310	6	322	0.804177545691906
GH3.hmm	216	gene_12581|GeneMark.hmm|733_aa|+|158|2359	733	5.9e-71	3	216	69	290	0.986111111111111
GH3.hmm	216	gene_12602|GeneMark.hmm|528_aa|-|862|2448	528	8.1e-63	3	213	145	367	0.972222222222222
CE1.hmm	227	gene_12608|GeneMark.hmm|179_aa|-|2075|2614	179	1.9e-18	83	217	3	149	0.590308370044053
GT2.hmm	168	gene_12633|GeneMark.hmm|342_aa|+|1559|2587	342	1e-21	4	166	10	178	0.964285714285714
GH2.hmm	752	gene_12691|GeneMark.hmm|860_aa|+|1|2583	860	1e-119	72	741	3	737	0.889627659574468
GH23.hmm	135	gene_1274|GeneMark.hmm|221_aa|-|10274|10939	221	4.3e-23	10	124	54	215	0.844444444444444
CBM41.hmm	102	gene_12783|GeneMark.hmm|606_aa|+|3|1823	606	5.6e-11	34	101	3	87	0.656862745098039
CBM50.hmm	40	gene_12785|GeneMark.hmm|510_aa|-|239|1771	510	8.2e-05	4	28	467	494	0.6
GH105.hmm	332	gene_12796|GeneMark.hmm|834_aa|-|30|2534	834	2.1e-82	7	331	32	351	0.975903614457831
GT4.hmm	160	gene_1279|GeneMark.hmm|366_aa|+|3829|4929	366	2.8e-30	7	157	174	326	0.9375
GH3.hmm	216	gene_12806|GeneMark.hmm|750_aa|+|262|2514	750	1.3e-71	2	216	29	250	0.990740740740741
GT4.hmm	160	gene_1280|GeneMark.hmm|395_aa|+|5077|6264	395	5.2e-19	8	155	221	361	0.91875
GT4.hmm	160	gene_1281|GeneMark.hmm|397_aa|+|6269|7462	397	1.6e-10	10	133	225	340	0.76875
GT27.hmm	295	gene_12880|GeneMark.hmm|387_aa|-|1395|2558	387	4.5e-16	2	250	97	344	0.840677966101695
GH31.hmm	427	gene_12912|GeneMark.hmm|581_aa|-|807|2552	581	8.4e-134	2	426	45	526	0.992974238875878
GH2.hmm	752	gene_12942|GeneMark.hmm|804_aa|+|57|2471	804	1.1e-99	25	465	14	605	0.585106382978723
GH89.hmm	663	gene_12946|GeneMark.hmm|743_aa|-|246|2477	743	2.3e-246	2	661	49	738	0.993966817496229
GH5_38.hmm	312	gene_12961|GeneMark.hmm|577_aa|+|74|1807	577	4e-64	1	308	227	529	0.983974358974359
GH24.hmm	137	gene_13008|GeneMark.hmm|175_aa|+|1998|2525	175	5.9e-17	5	137	43	168	0.963503649635037
GH43.hmm	248	gene_13009|GeneMark.hmm|803_aa|+|2|2413	803	2.9e-60	3	247	32	306	0.983870967741935
CBM32.hmm	124	gene_13009|GeneMark.hmm|803_aa|+|2|2413	803	4.9e-21	10	122	338	452	0.903225806451613
GT2.hmm	168	gene_13025|GeneMark.hmm|318_aa|+|987|1943	318	4.5e-33	1	136	7	142	0.803571428571429
CE4.hmm	130	gene_13041|GeneMark.hmm|290_aa|+|236|1108	290	6.1e-24	4	125	97	247	0.930769230769231
GH43_19.hmm	251	gene_13094|GeneMark.hmm|745_aa|-|16|2253	745	1e-85	2	250	464	719	0.98804780876494
GH43_9.hmm	273	gene_13094|GeneMark.hmm|745_aa|-|16|2253	745	8.4e-96	55	273	3	215	0.798534798534799
GH109.hmm	126	gene_13119|GeneMark.hmm|327_aa|-|584|1567	327	3.4e-09	2	120	2	112	0.936507936507937
GH20.hmm	337	gene_13153|GeneMark.hmm|578_aa|+|160|1896	578	1.3e-115	8	337	77	449	0.976261127596439
GH108.hmm	86	gene_13157|GeneMark.hmm|174_aa|-|528|1052	174	1.5e-22	3	86	9	99	0.965116279069767
GH95.hmm	722	gene_13169|GeneMark.hmm|814_aa|+|1|2445	814	1e-248	5	718	40	781	0.987534626038781
GH9.hmm	418	gene_13234|GeneMark.hmm|813_aa|-|40|2481	813	2.2e-35	6	358	335	759	0.842105263157895
GH43_27.hmm	285	gene_13248|GeneMark.hmm|488_aa|+|1|1467	488	1.7e-120	1	285	126	459	0.996491228070175
GH35.hmm	307	gene_13259|GeneMark.hmm|760_aa|+|3|2285	760	1e-116	1	306	20	332	0.993485342019544
CBM32.hmm	124	gene_13259|GeneMark.hmm|760_aa|+|3|2285	760	3.4e-10	6	69	682	754	0.508064516129032
CE3.hmm	194	gene_1330|GeneMark.hmm|220_aa|+|1|663	220	6.2e-14	50	184	69	209	0.690721649484536
CE3.hmm	194	gene_13316|GeneMark.hmm|165_aa|-|14|511	165	5.5e-06	66	190	16	156	0.639175257731959
CE2.hmm	209	gene_1331|GeneMark.hmm|361_aa|+|673|1758	361	1.3e-54	2	209	146	347	0.990430622009569
GH77.hmm	494	gene_13324|GeneMark.hmm|398_aa|-|3|1196	398	1.5e-147	1	385	11	398	0.777327935222672
CE3.hmm	194	gene_1332|GeneMark.hmm|229_aa|+|1770|2459	229	1.2e-13	54	188	69	210	0.690721649484536
GH20.hmm	337	gene_13334|GeneMark.hmm|691_aa|-|105|2180	691	1.6e-117	8	336	83	430	0.973293768545994
CBM32.hmm	124	gene_13334|GeneMark.hmm|691_aa|-|105|2180	691	2e-11	21	110	579	678	0.717741935483871
GH25.hmm	177	gene_13371|GeneMark.hmm|294_aa|+|1504|2388	294	8.4e-46	1	177	4	179	0.994350282485876
GT2.hmm	168	gene_13390|GeneMark.hmm|326_aa|+|832|1812	326	2.5e-15	2	167	8	178	0.982142857142857
GH109.hmm	126	gene_13453|GeneMark.hmm|333_aa|-|104|1105	333	8.8e-12	5	121	1	108	0.920634920634921
dockerin.hmm	21	gene_13488|GeneMark.hmm|722_aa|-|186|2354	722	0.00032	1	21	666	686	0.952380952380952
CBM3.hmm	88	gene_13488|GeneMark.hmm|722_aa|-|186|2354	722	1.5e-17	1	87	484	573	0.977272727272727
GH9.hmm	418	gene_13488|GeneMark.hmm|722_aa|-|186|2354	722	1.7e-117	1	417	34	459	0.995215311004785
GH92.hmm	491	gene_13516|GeneMark.hmm|811_aa|-|2|2434	811	6.6e-191	3	491	73	560	0.993890020366599
CE3.hmm	194	gene_13539|GeneMark.hmm|300_aa|+|1399|2301	300	3.2e-08	69	183	161	283	0.587628865979381
GH3.hmm	216	gene_13546|GeneMark.hmm|741_aa|-|167|2392	741	1.7e-67	2	214	61	281	0.981481481481482
GH3.hmm	216	gene_13570|GeneMark.hmm|773_aa|-|104|2425	773	7.3e-70	3	215	72	303	0.981481481481482
GH13_9.hmm	291	gene_13592|GeneMark.hmm|721_aa|+|55|2220	721	1.6e-141	1	290	184	484	0.993127147766323
CBM48.hmm	76	gene_13592|GeneMark.hmm|721_aa|+|55|2220	721	4.3e-21	3	71	32	117	0.894736842105263
GH3.hmm	216	gene_13602|GeneMark.hmm|729_aa|-|207|2396	729	1.8e-74	2	216	71	294	0.990740740740741
GH38.hmm	269	gene_13614|GeneMark.hmm|806_aa|-|3|2420	806	9.3e-26	33	174	45	194	0.524163568773234
GH13_31.hmm	350	gene_13626|GeneMark.hmm|552_aa|-|45|1703	552	5.6e-165	1	349	28	371	0.994285714285714
GH3.hmm	216	gene_13650|GeneMark.hmm|744_aa|+|126|2360	744	8.8e-65	3	215	71	291	0.981481481481482
GH32.hmm	293	gene_13659|GeneMark.hmm|472_aa|-|991|2409	472	4.1e-69	1	291	30	313	0.989761092150171
GH92.hmm	491	gene_13670|GeneMark.hmm|782_aa|-|2|2350	782	5.1e-138	3	491	251	776	0.993890020366599
GT4.hmm	160	gene_13684|GeneMark.hmm|383_aa|-|521|1672	383	5.7e-39	10	160	204	353	0.9375
GT4.hmm	160	gene_13685|GeneMark.hmm|244_aa|-|1669|2403	244	1.3e-34	8	159	65	215	0.94375
GH109.hmm	126	gene_13707|GeneMark.hmm|327_aa|+|755|1738	327	4.9e-13	2	122	2	113	0.952380952380952
GH13_41.hmm	116	gene_13709|GeneMark.hmm|476_aa|+|1|1431	476	3.1e-06	33	116	188	339	0.71551724137931
AA6.hmm	195	gene_13719|GeneMark.hmm|138_aa|-|1896|2312	138	1.5e-06	1	108	3	83	0.548717948717949
CBM35.hmm	123	gene_13748|GeneMark.hmm|300_aa|-|1490|2392	300	2.3e-14	15	123	193	296	0.878048780487805
GT2.hmm	168	gene_1374|GeneMark.hmm|333_aa|+|1287|2288	333	5.7e-26	2	168	6	177	0.988095238095238
CE2.hmm	209	gene_13750|GeneMark.hmm|239_aa|+|1574|2293	239	4.4e-09	62	197	84	213	0.645933014354067
dockerin.hmm	21	gene_13766|GeneMark.hmm|452_aa|-|72|1430	452	0.00022	2	21	398	417	0.904761904761905
GH5_4.hmm	268	gene_13766|GeneMark.hmm|452_aa|-|72|1430	452	1.2e-84	3	263	79	361	0.970149253731343
dockerin.hmm	21	gene_13766|GeneMark.hmm|452_aa|-|72|1430	452	7e-05	3	20	433	450	0.80952380952381
GT4.hmm	160	gene_13769|GeneMark.hmm|374_aa|-|763|1887	374	3.3e-36	4	159	184	340	0.96875
GT4.hmm	160	gene_13770|GeneMark.hmm|160_aa|-|1907|2389	160	8.2e-30	41	157	14	129	0.725
GH3.hmm	216	gene_13776|GeneMark.hmm|796_aa|-|2|2389	796	2.5e-59	3	215	108	333	0.981481481481482
GH95.hmm	722	gene_13782|GeneMark.hmm|794_aa|-|2|2383	794	1.9e-269	10	715	31	778	0.976454293628809
GH25.hmm	177	gene_13792|GeneMark.hmm|492_aa|-|903|2381	492	1.3e-43	1	176	299	479	0.988700564971751
GH97.hmm	631	gene_13815|GeneMark.hmm|719_aa|-|215|2374	719	3.3e-248	10	630	5	705	0.98256735340729
GT4.hmm	160	gene_13818|GeneMark.hmm|257_aa|-|1600|2373	257	1.5e-15	12	147	77	217	0.84375
CE7.hmm	313	gene_13883|GeneMark.hmm|452_aa|+|966|2324	452	2.2e-07	37	202	128	288	0.527156549520767
GT2.hmm	168	gene_13902|GeneMark.hmm|324_aa|+|182|1156	324	1e-32	1	166	6	172	0.982142857142857
GT2.hmm	168	gene_13903|GeneMark.hmm|332_aa|+|1172|2170	332	1.2e-31	1	164	9	172	0.970238095238095
GH92.hmm	491	gene_13920|GeneMark.hmm|718_aa|-|1|2157	718	1.8e-184	3	491	190	696	0.993890020366599
GH43_26.hmm	292	gene_1392|GeneMark.hmm|336_aa|-|124|1134	336	9.9e-55	12	292	15	312	0.958904109589041
CE1.hmm	227	gene_13984|GeneMark.hmm|271_aa|+|1285|2100	271	1.4e-47	1	217	30	257	0.951541850220264
GH2.hmm	752	gene_1398|GeneMark.hmm|1006_aa|-|1|3018	1006	5.4e-204	29	748	62	905	0.956117021276596
GH88.hmm	329	gene_1400|GeneMark.hmm|387_aa|-|4736|5899	387	2.6e-123	5	329	51	379	0.984802431610942
GH36.hmm	688	gene_14019|GeneMark.hmm|736_aa|+|3|2213	736	5.1e-266	4	676	2	687	0.976744186046512
GH2.hmm	752	gene_1401|GeneMark.hmm|598_aa|-|5902|7698	598	3.8e-120	22	489	5	591	0.621010638297872
CE1.hmm	227	gene_14036|GeneMark.hmm|589_aa|-|572|2341	589	3.1e-23	7	143	311	486	0.599118942731278
CBM51.hmm	134	gene_14079|GeneMark.hmm|579_aa|-|1|1737	579	1.9e-33	2	133	28	159	0.977611940298508
GH27.hmm	375	gene_14079|GeneMark.hmm|579_aa|-|1|1737	579	2.8e-33	126	342	365	563	0.576
GH28.hmm	325	gene_14087|GeneMark.hmm|236_aa|-|1621|2331	236	2.6e-22	143	307	8	215	0.504615384615385
GH13_8.hmm	274	gene_14139|GeneMark.hmm|675_aa|-|54|2081	675	1e-108	1	274	224	515	0.996350364963504
CBM48.hmm	76	gene_14139|GeneMark.hmm|675_aa|-|54|2081	675	6.3e-15	3	73	55	141	0.921052631578947
GH20.hmm	337	gene_14176|GeneMark.hmm|619_aa|+|338|2197	619	1.4e-69	7	336	105	428	0.976261127596439
GH73.hmm	128	gene_1417|GeneMark.hmm|518_aa|+|5251|6807	518	2.2e-34	2	128	12	144	0.984375
GT28.hmm	157	gene_14193|GeneMark.hmm|303_aa|+|2|913	303	7.7e-48	2	155	123	286	0.974522292993631
GT2.hmm	168	gene_14207|GeneMark.hmm|433_aa|-|1|1299	433	1.2e-10	1	93	335	430	0.547619047619048
GT2.hmm	168	gene_14207|GeneMark.hmm|433_aa|-|1|1299	433	2.3e-14	1	98	74	173	0.577380952380952
GT2.hmm	168	gene_14273|GeneMark.hmm|271_aa|+|249|1064	271	7e-19	27	165	5	146	0.821428571428571
CE1.hmm	227	gene_14387|GeneMark.hmm|759_aa|-|2|2278	759	7e-10	11	175	567	750	0.722466960352423
GH13_20.hmm	285	gene_14404|GeneMark.hmm|352_aa|-|3|1058	352	5e-60	12	282	42	321	0.947368421052632
GH2.hmm	752	gene_1442|GeneMark.hmm|1414_aa|-|28|4272	1414	4.1e-237	22	749	54	919	0.966755319148936
CBM32.hmm	124	gene_1442|GeneMark.hmm|1414_aa|-|28|4272	1414	4.6e-21	14	122	1288	1408	0.870967741935484
CBM32.hmm	124	gene_1442|GeneMark.hmm|1414_aa|-|28|4272	1414	6e-24	8	122	1141	1265	0.919354838709677
GH92.hmm	491	gene_14449|GeneMark.hmm|658_aa|+|288|2264	658	8.7e-194	4	491	142	649	0.991853360488798
